id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CH18D08,Rheintal,Rheintal,rheintal-ch18d08,CH18D08,47.348,9.55
CH18D05,Rorschach,Rorschach,rorschach-ch18d05,CH18D05,47.468,9.45
CH18D09,Sankt Gallen (unincorporated),Sankt Gallen (unincorporated),sankt-gallen-unincorporated-ch18d09,CH18D09,47.514,9.514
CH18D07,Sarganserland,Sarganserland,sarganserland-ch18d07,CH18D07,47.004,9.346
CH18D03,See-Gaster,See-Gaster,see-gaster-ch18d03,CH18D03,47.21,9.041
CH18D04,St. Gallen,St. Gallen,st-gallen-ch18d04,CH18D04,47.443,9.331
CH18D02,Toggenburg,Toggenburg,toggenburg-ch18d02,CH18D02,47.321,9.119
CH18D01,Werdenberg,Werdenberg,werdenberg-ch18d01,CH18D01,47.169,9.435
CH18D06,Wil,Wil,wil-ch18d06,CH18D06,47.444,9.144
